loại nhà đất,địa chỉ,type_district_mean_area
,,142.328
,,303.95767441860465
,,84.77949579831933
,,137.15212121212122
,,235.76089743589742
,,193.97400000000002
,,77.98714285714286
,,149.85160278745647
,,122.11079234972678
,,172.87883333333332
,,49.07333333333333
,,207.27301075268818
,,317.1946
,,78.03717213114754
,,132.83297297297295
,,87.52855263157895
,,115.23765957446808
,,123.80965250965251
,,349.1312820512821
,,146.8939330543933
,,243.0088392857143
,,219.66259541984732
,,53.7532
,,98.85079999999999
,,46.7259756097561
,,50.245294117647056
,,182.27697674418604
,,155.94916666666666
,,106.03340136054422
,,120.98181818181818
,,101.99941605839416
,,121.47000000000001
,,177.47351351351352
,,96.8563125
,,335.43384615384616
,,154.89000000000001
,,123.83487804878048
,,69.21434210526316
,,92.89182926829268
,,94.13000000000001
,,63.39448979591837
,,11.41608108108108
,,153.8716393442623
,,143.49246575342465
,,146.2804705882353
,,233.07112903225806
,,75.67541666666666
,,47.50588235294118
,,20.608214285714286
,,93.58617647058823
,,135.55703703703705
,,50.1958064516129
,,203.69630952380953
,,92.57714285714285
,,124.83363636363637
,,116.30846153846154
,,107.98642857142856
,,67.72428571428571
,,120.85349397590362
,,265.733
,,200.5569565217391
,,211.28516483516484
,,18.131999999999998
,,50.41588235294118
,,163.8725925925926
,,50.7851282051282
,,87.2096875
,,69.37906976744186
,,113.67155555555556
,,238.1
,,95.50687500000001
,,234.8656923076923
,,53.17304347826087
,,172.26999999999998
,,43.0436
,,249.03740740740741
,,53.05181818181818
,,86.69090909090909
,,115.25272727272727
,,146.62666666666667
,,46.66277777777778
,,185.0
,,79.63576923076924
,,52.446
,,36.38741935483871
,,173.51423076923078
,,91.92750000000001
,,353.225
,,15.38
,,313.24857142857144
,,53.010000000000005
,,84.38
,,140.537
,,249.63333333333335
,,33.3565
,,306.11
,,128.67714285714285
,,187.27666666666664
,,240.25666666666666
,,63.26
,,59.52
,,326.70666666666665
,,288.11
,,257.14
,,149.67
,,305.56
